stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,7,G-11.3C,Orange 990,23,6,G-11.3B,5
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,8,G-11.4C,Green 262,16,7,G-11.4B,1
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,9,G-11.2C,Navy 096,22,8,G-11.2B,2
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,10,G-11.1C,Green 452,17,9,G-11.1B,4
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,11,G-11.3B,Green 275,33,10,G-11.3A,2
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,12,G-11.4B,Black 675,21,11,G-11.4A,2
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,13,G-11.2B,Black 649,16,,,
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,15,G-11.1B,Navy 570,21,,,
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,16,G-11.3A,Black 887,26,,,
STG.K.14,CX244,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,18,26,346,41,17,G-11.4A,Black 544,10,,,
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,1,H-28.4B,Yellow 618,19,1,H-28.4B,2
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,2,H-28.1C,Black 067,8,2,H-28.3B,2
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,3,H-28.3B,Yellow 505,14,3,H-28.4A,4
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,4,H-28.2B,Green 934,18,4,H-28.1B,5
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,5,H-28.4A,Yellow 414,12,5,H-28.3A,1
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,6,H-28.1B,Green 547,22,6,H-28.1A,1
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,7,H-28.3A,Green 604,11,7,H-27.2G,2
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,8,H-28.2A,Navy 708,10,8,H-27.3E,1
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,9,H-27.4G,Yellow 628,8,9,H-27.2E,2
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,10,H-28.1A,Green 959,24,10,H-27.1E,3
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,11,H-27.3G,Orange 434,11,11,H-27.3D,9
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,12,H-27.2G,Green 885,14,12,H-27.4C,1
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,13,H-27.4E,Orange 585,13,,,
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,14,H-27.1G,Navy 384,22,,,
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,15,H-27.3E,Yellow 941,11,,,
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,16,H-27.2E,Green 643,20,,,
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,17,H-27.1E,Navy 374,11,,,
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,18,H-27.3D,Black 345,11,,,
STG.L.20,CX252,WPAD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:15 AM,22,33,354,7,20,H-27.4C,Orange 599,19,,,
